,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
8739,0,2015.0,11,1013,6,6,0,166315.0,0,0,0,10,12
4851,13250,2014.0,11,1507,6,5,2,58923.0,0,0,2,3,0
7955,26500,2012.0,5,1893,0,6,0,212652.0,0,0,0,8,0
4650,4299,2009.0,6,2116,6,8,2,217500.0,0,0,3,13,12
6794,24995,2007.0,5,929,3,6,2,23689.0,0,0,0,11,10
3956,41989,2017.0,8,581,6,6,2,21845.0,0,0,2,9,11
5026,2000,2004.0,4,763,0,8,2,88741.94803113553,0,0,1,9,12
4466,7995,2007.0,19,1277,0,8,3,113624.0,0,0,3,9,12
860,59000,2019.0,12,2310,3,6,2,13515.0,0,0,0,0,10
8768,1,2016.0,34,1813,3,6,2,59000.0,0,0,0,0,9
2352,25990,2019.0,21,1525,2,8,2,10364.0,0,2,2,7,0
2499,22500,2015.0,2,176,3,3,2,77655.0,0,0,3,4,10
4493,6500,1978.0,10,2321,2,8,2,55000.0,0,1,1,2,8
8374,13799,2016.0,21,1456,6,3,2,50871.0,0,0,1,4,8
3357,6500,2007.0,1,1659,2,5,2,170000.0,0,0,0,0,5
4389,4500,1999.0,21,443,2,3,2,130000.0,0,0,2,10,0
9631,35990,2020.0,18,2074,2,5,2,11998.0,0,0,1,7,10
1323,14900,2007.0,5,516,2,8,0,88741.94803113553,0,0,3,13,10
7657,23988,2019.0,5,1320,6,8,2,28973.0,0,0,1,9,1
4153,6995,2012.0,11,1055,6,8,2,226941.0,0,0,3,13,10
4445,14988,2007.0,12,1843,2,6,0,312000.0,0,0,0,10,0
1834,32900,2015.0,5,1858,6,8,0,88741.94803113553,0,0,0,13,12
3064,3000,1991.0,12,1824,6,6,2,88741.94803113553,0,0,2,10,12
8853,34999,2015.0,29,87,6,6,2,108659.0,0,0,0,10,0
1583,22995,2015.0,5,633,6,8,2,82865.0,0,0,0,13,12
4741,11995,2000.0,17,2231,6,3,2,80356.0,0,1,0,13,1
9999,24995,2020.0,5,855,2,8,2,3192.0,0,0,3,0,9
7015,35988,2007.0,12,1843,0,6,0,69687.0,0,0,0,8,10
1770,23999,2017.0,17,1255,0,5,2,75252.0,1,0,2,0,5
9648,37990,2019.0,33,1485,2,8,2,3983.0,0,2,2,9,10
9080,12999,2016.0,17,1610,6,3,2,78849.0,0,0,0,0,3
998,19995,2012.0,5,1889,6,8,5,120612.0,6,0,0,8,12
2166,31383,2017.0,5,1878,6,8,2,93161.0,0,0,3,13,12
3193,8900,2015.0,11,1134,6,2,2,82472.0,0,1,1,9,4
5965,23999,2009.0,11,991,6,6,0,165321.0,0,0,0,8,10
9067,39999,2015.0,5,2057,6,6,2,73353.0,0,0,0,0,10
8985,7500,2008.0,32,1332,0,3,2,91052.0,0,0,0,4,9
4120,13590,2009.0,2,126,2,8,2,82161.0,0,0,2,9,5
3948,1000,2002.0,13,381,1,3,2,151000.0,0,0,3,13,12
1744,7477,2007.0,2,149,6,8,2,107116.0,0,1,2,13,12
4886,0,2016.0,29,21,3,6,2,83869.0,0,0,2,10,9
4254,14995,2013.0,32,497,2,3,2,71485.0,0,1,2,3,3
116,9477,2012.0,34,538,6,8,2,97927.0,0,0,1,13,9
7977,19999,2017.0,5,854,0,3,2,38267.0,0,0,0,0,12
6821,4000,1993.0,11,1688,2,5,2,150000.0,0,1,0,8,1
7621,50988,2019.0,12,2315,6,8,2,25420.0,0,0,0,0,10
1860,6970,2012.0,13,692,6,3,5,93034.0,6,0,1,3,9
4430,5800,2004.0,19,1275,2,6,2,240000.0,0,0,2,9,9
905,6980,2011.0,22,503,6,5,2,185989.0,6,0,3,9,0
5711,11995,2012.0,21,121,0,3,2,69973.0,0,0,1,9,9
3846,22990,2012.0,28,566,2,5,2,83375.0,0,0,3,7,9
6642,30999,2015.0,5,526,0,6,2,7686.0,0,0,2,3,9
3161,24995,2008.0,5,1905,0,6,0,163964.0,0,0,0,10,10
8525,0,2018.0,11,990,6,6,0,102888.0,0,0,0,10,12
7078,13900,2011.0,13,1716,2,5,2,46000.0,4,0,3,13,12
4754,15994,2019.0,26,1726,6,3,2,26856.0,0,0,1,12,9
4068,15900,2017.0,3,846,6,3,2,57421.0,0,2,1,0,8
9290,23888,2019.0,11,1108,6,3,2,8991.0,0,1,1,9,5
7600,9900,2009.0,18,1964,6,8,2,81671.0,0,0,2,0,1
6579,4800,2004.0,35,1354,6,8,2,125000.0,0,1,1,13,12
5215,34950,2012.0,37,255,0,6,0,70000.0,0,0,2,1,12
9333,10999,2008.0,17,641,6,6,2,82682.0,0,0,0,0,10
662,6980,2013.0,6,2116,6,8,2,88741.94803113553,0,0,3,13,12
2942,3499,2005.0,26,404,6,8,2,152000.0,0,0,3,13,12
5407,24990,2014.0,13,1720,2,5,2,33268.0,0,2,0,8,10
160,40990,2017.0,11,2020,2,6,0,75741.0,0,0,2,10,10
112,39500,2016.0,5,1860,6,8,2,22331.0,0,0,0,13,8
1961,15977,2008.0,34,1126,6,8,2,152423.0,0,0,0,13,11
3052,26950,2013.0,34,2034,0,5,2,60750.0,0,0,0,8,9
7538,26999,2016.0,2,2272,6,5,2,83250.0,0,2,0,0,5
1969,32885,2013.0,5,678,6,8,2,55595.0,0,1,3,2,0
8196,11995,2012.0,21,121,0,3,2,69973.0,0,0,1,9,9
7349,0,2016.0,5,634,6,8,2,88741.94803113553,0,0,3,13,12
852,0,2015.0,12,2310,6,6,2,159299.0,0,0,2,0,10
4869,275,2011.0,26,404,6,8,2,76443.0,0,0,3,13,12
6328,16999,2013.0,29,5,6,5,2,178420.0,0,0,0,10,12
9423,24079,2020.0,5,2159,2,8,2,2129.0,0,0,3,7,12
5864,14900,2008.0,26,2099,0,6,2,121560.0,1,0,0,10,9
1453,20436,2020.0,34,662,6,8,2,24484.0,0,0,1,13,0
1684,40990,2017.0,11,2020,2,6,0,85162.0,0,0,2,10,10
8784,18999,2013.0,1,359,6,3,2,64956.0,0,0,3,9,12
4391,29888,2017.0,34,2026,6,5,2,87931.0,0,0,2,8,1
7545,18995,2019.0,18,1571,3,3,2,30310.0,0,0,1,9,12
1899,4480,2006.0,21,1456,6,3,2,168090.0,6,0,1,9,0
9145,15495,2012.0,2,2270,6,5,2,90739.0,0,0,3,0,0
5676,23995,2011.0,17,2231,6,5,2,112817.0,0,0,0,0,8
2650,20988,2016.0,26,402,6,8,2,8876.0,0,0,1,13,9
8250,14999,2016.0,11,2148,6,5,2,91377.0,0,0,2,11,10
9525,11950,2016.0,5,633,6,5,2,39561.0,5,0,2,8,1
4202,3799,2007.0,21,209,0,3,2,129500.0,0,0,1,13,8
6846,4400,2004.0,34,181,1,5,2,259881.0,4,0,0,13,12
8759,0,2017.0,11,998,6,6,2,64110.0,0,0,0,10,12
3611,21500,1965.0,11,1509,0,6,2,88741.94803113553,0,0,2,3,1
8841,29999,2018.0,11,912,6,5,2,42265.0,0,0,0,0,9
59,12998,2014.0,32,1324,0,8,2,99598.0,0,0,0,12,9
5254,16950,2017.0,26,1737,0,3,2,39031.0,0,0,0,0,5
4494,16900,2008.0,25,1397,2,3,2,126212.0,0,0,0,13,10
6850,7995,2007.0,13,1550,3,5,2,122236.0,0,0,1,5,1
4945,32000,2015.0,37,265,1,8,0,476821.0,0,0,3,13,8
5592,28990,2016.0,17,2250,2,5,2,16552.0,0,2,0,7,0
9166,25975,2019.0,32,1575,6,8,2,25591.0,0,0,0,13,12
5638,0,2017.0,11,1007,6,6,0,44654.0,0,0,0,10,12
9588,31990,2017.0,17,2251,2,5,2,29614.0,0,2,0,7,12
4999,12448,2016.0,13,1120,3,3,2,82403.0,0,0,1,9,8
286,19750,2017.0,15,1654,6,3,2,60548.0,0,0,2,9,5
5043,10995,2015.0,25,1580,2,3,2,111265.0,0,0,1,0,8
48,22990,2012.0,11,1515,2,6,2,18698.0,0,2,2,2,9
5774,45999,2017.0,29,111,6,5,0,23851.0,0,0,0,8,5
4779,0,2014.0,21,121,0,3,2,94624.0,0,0,1,9,5
1944,1000,2020.0,37,327,0,7,4,88741.94803113553,0,2,3,1,4
6845,11900,2009.0,11,810,0,6,2,153000.0,0,0,2,11,10
6198,8500,2005.0,12,2303,2,6,2,147000.0,0,0,0,0,10
6362,0,2015.0,12,1842,6,6,0,77318.0,0,0,0,10,12
993,7900,2008.0,13,1716,0,5,2,167000.0,0,0,0,8,5
1471,5980,2009.0,26,1505,6,8,2,88741.94803113553,0,0,3,13,12
2142,38500,2003.0,17,2232,3,8,2,88741.94803113553,0,0,0,13,12
635,18995,2006.0,17,2231,2,8,2,74203.0,0,2,3,0,8
8113,17700,2016.0,8,1253,3,5,2,24775.0,0,0,1,5,0
9929,4995,1986.0,5,1858,1,6,2,88741.94803113553,0,0,2,10,1
3672,24590,2017.0,5,528,2,8,2,7240.0,0,2,2,7,9
7818,22995,2014.0,26,2096,6,8,2,83305.0,0,0,0,8,12
2446,32971,2020.0,11,1055,6,8,2,88741.94803113553,0,0,3,13,12
9391,18995,2017.0,5,488,6,8,1,88741.94803113553,0,2,3,13,12
2037,14990,2007.0,17,2253,3,5,2,88741.94803113553,0,0,0,6,9
1637,22500,2006.0,11,976,6,8,0,88741.94803113553,0,0,3,13,12
6488,11995,2008.0,19,1345,0,5,2,108646.0,0,0,0,9,10
7190,9000,2007.0,29,5,0,8,2,88741.94803113553,0,0,0,8,10
5668,6900,2012.0,26,1503,0,5,2,118441.0,0,0,0,0,9
9206,3000,2003.0,5,1999,0,8,2,88741.94803113553,0,0,0,13,12
6089,19999,2016.0,13,391,0,3,2,12083.0,0,0,1,9,1
4700,0,2016.0,29,21,3,6,2,83869.0,0,0,2,10,9
5779,6800,2004.0,22,473,0,5,2,116000.0,0,0,0,0,9
5971,10999,2009.0,32,1147,6,3,2,84430.0,0,0,3,0,4
2572,6500,1996.0,5,2057,2,6,2,88741.94803113553,0,0,2,0,1
9749,46995,2014.0,11,977,6,6,4,84748.0,0,0,0,8,10
6594,29999,2009.0,19,1426,6,6,2,95957.0,0,0,0,0,9
9322,1500,2000.0,11,873,1,5,2,231481.0,0,0,1,4,4
9456,38995,2016.0,11,957,6,6,4,27369.0,0,0,0,8,8
5047,39500,1940.0,11,767,0,6,2,88741.94803113553,0,1,2,3,8
8258,21995,2018.0,5,1436,6,3,2,25483.0,0,0,1,9,9
1501,49975,1937.0,11,2321,0,6,2,13000.0,0,0,2,3,1
3841,6900,2008.0,3,843,6,5,2,199376.0,0,0,0,13,0
7113,7800,2012.0,13,607,0,3,2,91000.0,0,0,1,9,2
2056,26995,2014.0,5,1861,6,8,5,149642.0,6,0,0,8,12
5217,5999,2011.0,18,1984,6,3,2,200102.0,0,1,3,0,10
3504,31900,2018.0,11,1062,6,8,2,83000.0,0,0,3,13,12
7191,350,1992.0,3,1407,1,8,2,160000.0,0,0,3,13,8
3154,29995,2013.0,5,1905,0,6,0,169511.0,0,0,0,10,5
2659,14988,2017.0,26,1726,6,8,2,74967.0,0,0,1,13,0
878,34990,2016.0,11,2020,2,6,0,106561.0,0,0,2,10,10
1664,14590,2019.0,11,1115,2,8,2,8482.0,0,2,1,4,1
2102,21990,2012.0,34,2029,2,8,2,51707.0,0,2,0,8,10
9642,22900,2015.0,15,1672,3,5,2,59000.0,0,0,0,0,10
8624,23999,2008.0,29,104,6,5,0,162238.0,0,0,0,8,3
5941,13900,2013.0,22,458,0,5,2,48.0,4,0,0,9,0
7472,15999,2014.0,35,448,0,3,0,20345.0,0,0,1,3,5
2667,25000,2015.0,11,989,0,6,2,73777.0,0,0,0,10,8
8375,35453,2018.0,17,2233,6,5,2,26653.0,0,0,0,0,10
5977,13750,2014.0,11,1134,0,3,2,35343.0,0,0,1,9,8
8234,9875,2016.0,5,1977,6,3,2,44116.0,0,0,1,9,7
7062,25952,2017.0,6,1582,6,5,2,69803.0,0,0,1,11,12
8329,25995,2014.0,5,939,6,6,5,84534.0,0,0,3,11,12
9402,4100,2007.0,13,687,2,3,2,198443.0,0,0,0,0,4
8059,31980,2019.0,5,633,6,5,2,24706.0,0,0,0,10,9
7027,28995,2018.0,17,590,6,5,2,54048.0,0,2,0,0,0
7986,0,2012.0,11,998,6,6,0,113251.0,0,0,0,10,12
7161,24995,2013.0,11,976,6,8,4,101462.0,0,0,0,8,8
5019,6900,2002.0,22,1434,6,8,2,88741.94803113553,0,0,3,13,12
3145,24995,2008.0,5,1905,0,6,0,163964.0,0,0,0,10,10
5275,9995,2010.0,26,1167,0,5,2,156212.0,0,0,1,10,1
7439,22988,2015.0,13,1554,6,8,2,44815.0,0,0,1,5,10
6325,67999,2018.0,11,1018,6,6,0,54057.0,0,0,0,10,12
2320,24990,2010.0,5,532,2,6,2,5360.0,0,2,2,3,8
1784,19990,2011.0,15,1667,3,6,2,88741.94803113553,0,0,2,0,10
4959,24566,2019.0,8,581,6,5,2,13150.0,0,0,2,9,0
6206,16999,2017.0,34,542,6,8,2,70386.0,0,0,3,13,12
8998,14999,2014.0,5,854,6,3,2,88269.0,0,0,0,0,1
7204,21995,2014.0,11,949,6,8,4,186751.0,0,0,0,8,10
7980,16995,2014.0,8,1367,6,8,4,63189.0,0,0,1,4,12
4937,12995,2014.0,8,581,0,6,2,143035.0,0,0,2,9,10
4911,7978,2010.0,13,600,6,3,2,111555.0,0,0,1,9,9
6169,8750,2013.0,18,1962,0,5,2,106718.0,0,0,1,0,0
4006,14775,2017.0,14,830,0,3,2,23965.0,0,0,1,9,9
9298,34999,2016.0,11,949,6,5,2,79996.0,0,0,0,10,9
5869,21900,2017.0,13,689,0,3,2,20711.0,4,0,0,0,10
2455,22934,2020.0,11,819,6,8,2,88741.94803113553,0,0,3,13,12
8094,22995,2016.0,24,684,6,3,2,15996.0,0,0,0,9,5
9641,6500,1991.0,34,1615,2,5,2,230000.0,0,1,0,8,8
4265,500,2014.0,37,2123,3,3,2,25888.0,0,0,3,13,12
8216,33995,2017.0,26,2096,6,8,0,13773.0,0,0,3,8,10
3015,12500,2017.0,34,667,0,3,2,69925.0,0,0,1,9,10
767,18000,2012.0,2,2,0,5,2,80000.0,0,0,2,3,0
7984,0,2009.0,5,1903,6,6,0,171746.0,0,0,0,10,12
1953,25990,2014.0,11,1516,2,8,4,13721.0,0,2,2,3,10
5935,4950,2009.0,27,2214,2,3,2,156670.0,0,0,0,12,8
3659,2500,2003.0,17,1409,6,8,2,88741.94803113553,0,0,3,13,9
8876,30999,2019.0,5,2149,6,5,2,19316.0,0,0,0,0,5
7225,31495,2019.0,11,912,6,5,2,41813.0,0,2,0,0,10
6380,18995,2016.0,26,1726,6,8,2,36737.0,0,0,1,12,10
6467,1500,1994.0,17,590,1,5,2,100000.0,0,0,0,0,0
4440,4199,2004.0,2,145,6,8,2,88741.94803113553,0,0,3,13,12
1006,0,2008.0,17,2231,0,8,2,88741.94803113553,0,0,0,13,9
9429,28590,2020.0,26,170,2,5,2,2163.0,0,0,2,3,10
630,29895,2013.0,17,2231,2,5,2,47783.0,0,0,0,0,8
8756,15449,2017.0,8,1252,0,5,2,79860.0,0,0,1,5,0
9728,21595,2020.0,5,2159,2,8,2,16591.0,0,0,3,0,9
357,5950,2013.0,8,755,6,3,2,109148.0,6,1,1,9,0
6444,596,2017.0,34,2026,6,5,2,32400.0,0,0,0,10,12
2480,3600,2007.0,11,820,6,8,2,200000.0,0,0,3,13,12
2925,8900,2012.0,5,947,6,6,2,152512.0,0,0,2,13,10
3717,12500,2008.0,11,1055,6,8,2,47884.0,0,0,3,13,4
6804,9995,2005.0,34,2043,3,5,2,146123.0,0,1,3,8,8
3310,16977,2012.0,22,1219,6,6,2,80194.0,0,0,3,0,9
9259,32988,2013.0,4,870,6,6,2,75765.0,0,0,0,0,0
3411,19998,2017.0,35,1237,6,3,2,37219.0,0,1,1,9,10
591,19500,2011.0,11,1093,6,6,0,88741.94803113553,5,0,3,10,12
3241,22900,2015.0,5,1893,6,8,2,159000.0,0,0,3,13,12
9907,14995,2018.0,14,838,2,8,2,44118.0,0,0,3,9,10
4323,8995,2002.0,5,1860,2,6,2,162689.0,0,0,0,10,3
7901,5500,2003.0,11,1032,2,6,2,149071.0,0,0,0,8,10
7440,74988,2020.0,11,2013,6,8,0,263.0,0,0,0,8,0
9458,42995,2017.0,34,2194,6,6,4,42941.0,0,0,0,8,9
1559,6995,2012.0,11,1055,6,8,2,226941.0,0,0,3,13,10
3924,12988,2007.0,34,1126,6,5,2,244940.0,0,0,0,0,0
9704,8500,2011.0,26,1172,0,3,2,101000.0,0,1,2,13,12
6703,12999,2016.0,17,1610,6,3,2,78849.0,0,0,0,0,3
9950,7995,2006.0,18,1984,6,8,2,96290.0,0,3,3,7,0
4605,26552,2017.0,11,912,6,5,2,42481.0,0,0,1,0,8
805,4200,2008.0,11,1134,0,5,2,115000.0,0,0,3,9,12
9422,22995,2018.0,26,1730,2,8,2,25915.0,0,0,3,7,9
5183,7950,2005.0,19,894,0,5,2,169731.0,0,0,1,0,9
8821,36999,2019.0,4,2289,6,5,2,32285.0,0,0,0,0,0
2635,3000,2008.0,13,1618,1,8,2,289695.0,0,0,3,0,5
8293,11995,2016.0,5,704,6,8,2,60359.0,0,0,3,9,8
2765,1,2005.0,0,2164,6,3,2,264.0,0,0,3,13,12
4458,0,2009.0,34,542,6,8,2,88741.94803113553,0,0,3,13,12
1649,5800,2012.0,13,600,6,8,2,117000.0,4,0,3,13,1
237,36999,1979.0,35,498,2,3,2,42400.0,0,1,3,13,12
2202,4350,2009.0,5,1291,2,3,2,205000.0,0,0,1,12,10
7735,69988,2020.0,29,87,6,5,0,6661.0,0,0,0,10,12
6498,21995,2017.0,13,396,0,3,2,31327.0,0,0,1,9,2
1446,39888,2016.0,5,1883,3,6,2,22333.0,0,0,0,8,8
2986,3500,2008.0,21,121,0,3,2,143000.0,4,0,1,9,10
9698,810,2003.0,11,1144,2,3,2,187000.0,0,0,2,4,8
8194,28194,2016.0,13,1550,6,5,2,25485.0,0,0,1,5,12
3012,2495,2007.0,5,631,2,3,2,138086.0,0,1,1,3,11
9277,11999,2015.0,34,662,6,3,2,49978.0,0,0,1,9,8
9487,3000,2002.0,35,1591,2,5,2,144000.0,0,0,0,9,9
629,15995,2004.0,17,2231,2,5,2,64694.0,0,1,0,0,4
2005,8900,2012.0,13,607,2,5,2,128904.0,0,0,1,9,0
482,17897,2016.0,14,1945,6,3,2,43097.0,0,2,1,9,5
1741,13488,2017.0,26,1808,6,8,2,63659.0,0,0,1,13,9
5853,12995,2012.0,5,526,3,5,2,68902.0,0,1,3,3,0
1785,3999,2002.0,19,862,6,5,2,223526.0,0,0,1,9,1
3054,7800,2013.0,34,1630,0,3,3,151000.0,0,0,3,13,10
8353,13000,1974.0,5,678,2,6,2,88741.94803113553,0,0,3,3,10
8576,0,2018.0,11,998,6,6,0,39768.0,0,0,0,10,12
8949,10999,2013.0,35,1364,6,3,0,91889.0,0,0,1,12,0
8028,25500,2019.0,32,1152,0,3,2,19974.0,0,0,0,0,9
9855,10995,2008.0,2,2270,6,8,2,116191.0,0,3,3,0,10
6059,11999,2008.0,5,942,0,6,2,166102.0,0,0,0,5,10
8470,17295,2019.0,14,830,2,8,2,29920.0,0,0,1,9,9
1554,8995,2013.0,13,1625,6,8,2,210912.0,0,0,3,13,9
1634,5980,2008.0,4,1990,6,8,2,88741.94803113553,0,0,3,13,12
9684,19499,2019.0,5,709,2,8,2,17675.0,0,0,3,9,9
5342,41990,2019.0,8,580,2,6,2,1717.0,0,2,2,3,1
9180,16999,2013.0,1,1648,6,3,2,109671.0,0,0,3,0,1
2823,44977,2015.0,37,1562,6,6,2,3387.0,0,0,2,3,6
8663,21499,2015.0,32,1575,6,5,2,69667.0,0,0,3,0,0
4016,16000,2007.0,8,585,0,6,2,84000.0,0,0,3,13,12
9744,38995,2012.0,11,999,6,6,4,114317.0,0,0,0,8,10
4174,6995,2011.0,21,746,0,3,2,125858.0,0,0,1,0,1
8884,20995,2009.0,5,1860,0,8,2,127159.0,0,0,0,8,12
420,32995,2015.0,11,1080,6,8,2,74614.0,0,0,0,13,9
8061,21912,2018.0,5,1436,6,3,2,14998.0,0,0,1,9,1
1991,17590,2014.0,34,1700,2,8,2,21230.0,0,2,3,7,10
5920,17500,2013.0,11,949,0,6,2,106228.0,0,0,0,8,1
6992,23795,2019.0,5,1316,6,5,2,23214.0,0,2,1,9,0
5440,0,2017.0,5,1860,6,6,2,114057.0,0,0,2,10,10
1792,14990,2015.0,11,874,3,3,2,88741.94803113553,0,0,0,0,0
3581,25500,2016.0,19,1348,6,5,2,48900.0,0,0,3,9,0
7767,3800,2009.0,5,1316,6,5,2,132901.0,0,0,1,9,12
1192,27588,2019.0,26,1726,6,8,2,3236.0,0,0,1,13,1
6980,33000,2015.0,29,157,0,6,2,84000.0,4,0,0,8,5
3869,2495,2005.0,6,1802,2,5,2,107263.0,0,0,1,2,10
2976,35890,2016.0,5,1860,6,6,5,80411.0,0,0,0,8,0
6982,26194,2019.0,32,696,6,3,2,5639.0,0,1,0,0,0
8557,18999,2019.0,35,1354,6,3,2,24350.0,0,2,1,9,8
5259,10950,2012.0,13,1549,2,5,2,188010.0,0,0,1,5,12
5207,12990,2018.0,11,1115,2,8,2,21256.0,0,0,1,4,1
2283,33969,2017.0,11,1058,6,8,2,88741.94803113553,0,0,3,13,12
2177,8950,2013.0,11,1185,2,3,2,77124.0,0,0,1,9,9
6130,17999,2017.0,5,1316,6,3,2,48217.0,0,0,1,9,9
4577,4499,2013.0,18,1567,6,8,2,88741.94803113553,0,0,3,13,12
9267,18500,2016.0,13,687,0,8,2,38000.0,1,0,3,13,9
6983,27194,2020.0,13,600,6,3,2,3411.0,0,0,1,9,5
4639,3499,2012.0,34,2300,0,8,2,236500.0,0,0,3,4,12
7029,20888,2019.0,17,1710,6,3,2,12691.0,0,0,0,0,12
8577,0,2018.0,12,1846,6,6,0,34266.0,0,0,0,10,12
6366,0,2015.0,29,103,6,5,0,131841.0,0,0,0,10,12
9675,34420,2017.0,5,1878,2,6,2,95183.0,0,0,3,8,10
6562,30988,2017.0,2,2267,6,3,2,22675.0,0,0,0,0,0
203,30990,2019.0,11,1687,2,8,2,6428.0,0,2,0,8,10
4340,275,2011.0,26,404,6,8,2,76443.0,0,0,3,13,12
7808,25999,2018.0,32,696,0,3,2,15846.0,0,0,0,12,0
4183,38990,2013.0,33,1489,6,8,1,69961.0,0,0,2,9,10
6924,5499,2005.0,34,538,6,3,2,147354.0,0,0,1,9,9
609,16980,2008.0,5,2057,2,6,2,119582.0,0,0,2,0,1
4635,3199,2008.0,5,631,6,8,2,88741.94803113553,0,0,3,13,12
9810,21499,2017.0,5,1443,2,8,2,29724.0,0,0,3,9,8
6727,16995,2012.0,4,1991,0,5,2,95877.0,0,0,0,0,8
7587,25988,2019.0,32,1575,6,8,2,88741.94803113553,0,0,0,12,0
405,45000,2007.0,5,678,3,6,2,18000.0,0,1,2,2,0
5686,11950,2008.0,19,1755,0,5,2,92522.0,0,0,0,0,10
5947,6999,2005.0,11,873,6,5,2,150086.0,0,0,0,0,12
9370,28995,2019.0,11,820,6,8,2,88741.94803113553,0,0,3,13,12
5063,2999,2005.0,5,1316,6,8,2,88741.94803113553,0,0,3,13,12
4905,32995,2017.0,8,581,6,6,2,7261.0,0,0,2,9,11
9921,28990,2017.0,17,2251,2,5,2,42081.0,0,2,0,7,0
6775,17995,2009.0,5,1999,6,6,4,114190.0,0,0,0,0,3
4484,20999,2015.0,2,2272,3,5,2,93000.0,0,2,0,0,9
255,16995,2017.0,11,2143,6,8,2,60148.0,0,0,3,13,10
4019,11897,2013.0,11,912,6,5,2,140225.0,0,2,1,0,2
2634,42990,2012.0,5,535,2,6,2,2778.0,0,2,2,3,8
1351,5970,2008.0,4,1990,6,5,2,189294.0,6,0,2,0,10
8169,49995,2017.0,22,795,0,3,2,16273.0,0,0,0,9,8
2831,6500,2003.0,29,5,0,6,2,152300.0,0,0,2,8,9
3492,2495,1999.0,21,1643,2,3,2,167708.0,0,1,1,9,9
4297,11950,2015.0,17,1610,6,3,2,55585.0,0,0,1,0,5
9696,24590,2019.0,11,1045,2,5,2,10090.0,0,2,3,8,8
5288,6995,2010.0,26,1452,0,5,2,188416.0,0,0,1,9,8
2988,39900,2017.0,5,1893,6,8,0,80000.0,0,0,3,13,12
7365,29194,2019.0,32,1575,6,3,2,11370.0,0,0,0,0,12
7376,25000,2017.0,29,5,6,5,2,23316.0,0,2,2,10,9
5276,4200,2005.0,13,381,0,3,2,176144.0,0,0,1,9,2
6409,21980,2017.0,5,1316,6,5,2,60421.0,0,0,1,9,0
3250,25000,2014.0,5,526,0,6,2,39000.0,0,1,2,13,10
5801,56900,2017.0,11,976,6,8,2,55000.0,0,0,3,13,12
2003,22990,2013.0,5,1860,2,6,4,68708.0,0,2,0,8,9
5151,20250,2017.0,17,644,6,3,2,43146.0,0,0,0,0,10
7410,14999,2014.0,2,148,6,3,0,138084.0,0,2,0,9,0
5050,6981,2012.0,18,1155,6,3,2,123074.0,0,1,1,3,3
9578,2000,1999.0,11,2069,2,5,2,161000.0,0,0,2,9,10
8272,7900,2012.0,35,2092,0,3,2,86.0,4,0,0,0,5
6682,25800,2012.0,12,1843,1,6,2,34000.0,0,0,0,10,10
5611,9999,2013.0,24,1288,6,3,2,96237.0,0,0,1,3,1
1416,26990,2015.0,37,299,2,3,0,102863.0,0,0,2,10,10
9896,7900,1997.0,11,899,2,8,2,88741.94803113553,0,0,3,13,12
9284,26988,2019.0,26,1600,6,5,2,30336.0,0,0,0,0,10
8317,35995,2017.0,34,2048,0,5,2,49100.0,0,0,0,8,5
716,5128,2007.0,11,820,6,8,2,88741.94803113553,0,0,3,13,12
9932,15995,2015.0,34,1293,6,5,2,104917.0,0,0,1,0,0
8288,15995,2013.0,2,149,0,3,2,84399.0,0,0,2,9,10
5415,16950,2012.0,5,1924,2,6,2,160823.0,0,0,0,8,10
5243,24700,2017.0,11,1507,0,3,2,19100.0,0,0,2,2,10
5771,1234,2010.0,8,1246,2,5,2,113229.0,0,0,1,5,10
2682,14999,2002.0,17,2240,2,5,2,108500.0,0,0,0,0,1
1036,3850,2003.0,13,382,6,3,2,149959.0,0,0,1,3,8
7616,30988,2019.0,8,587,6,8,2,28575.0,0,0,0,9,8
9126,21999,2019.0,8,1367,6,5,2,24282.0,0,0,0,0,10
6368,35194,2015.0,34,181,6,5,2,27278.0,0,0,0,0,0
9372,41995,2019.0,34,2026,6,8,2,88741.94803113553,0,0,3,13,12
2822,23995,2015.0,34,2043,6,8,2,38532.0,0,0,3,13,10
4037,43990,2015.0,5,1917,2,6,0,36461.0,0,0,0,8,10
9510,25990,2014.0,5,1868,2,6,4,36664.0,0,2,3,8,8
622,23900,2015.0,34,2026,2,5,2,158045.0,0,0,0,10,5
906,9000,2011.0,34,1295,2,5,2,213000.0,0,1,0,0,5
2162,38799,2016.0,5,1998,0,6,2,47500.0,0,0,2,0,0
9627,5995,2003.0,5,2125,2,8,2,112953.0,0,0,3,0,12
8148,9995,2003.0,11,1678,6,8,2,146487.0,0,0,0,8,4
4189,2999,2007.0,13,1120,0,3,2,177500.0,0,0,1,9,5
918,31990,2017.0,11,1050,2,5,2,17916.0,0,0,3,8,8
9655,18590,2013.0,4,726,2,5,2,36575.0,0,2,3,9,10
2220,6959,2015.0,11,1112,6,8,2,88741.94803113553,0,0,3,13,12
1762,23900,2017.0,5,633,2,5,2,75933.0,0,0,2,10,1
1543,7500,2014.0,5,1436,6,3,2,117000.0,4,0,3,13,0
5391,8950,2005.0,17,1260,0,6,2,66580.0,0,0,2,0,9
3232,38990,2013.0,33,1489,6,8,1,69961.0,0,0,2,9,10
9071,29999,2009.0,19,1426,6,6,2,95957.0,0,0,0,0,9
